,Date,Company,Position,keyword,Location,Job Link,Actively Hiring?,CTC Range,Posting Time,Experience,Start Date,JD
720,2023-Jul-31,Cito Cabs Private Limited,Node.js Developer,NodeJS,Ludhiana,https://internshala.com/job/detail/nodejs-developer-fresher-jobs-in-ludhiana-at-cito-cabs-private-limited1688997396,No Info,"₹ 3,00,000 - 6,00,000                                

                                ₹ 3,00,000 - 6,00,000 /year",2 weeks ago,Job,Starts Immediately,"Node.js Developer 


                        Cito Cabs Private Limited                    










Ludhiana 







                                    Start date
                                


Starts Immediately
                            




CTC (ANNUAL)



                                    ₹ 3,00,000 - 6,00,000                                

                                ₹ 3,00,000 - 6,00,000 /year                            






                                    Experience
                                

0-5 years
0-5 years experience






Apply By

9 Aug' 23







Posted 3 weeks ago




Job











204 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About Cito Cabs Private Limited                

        We are a product-based organization that is offering a platform by an application to drivers & agents to get rides for outstation.    

Activity on Internshala



Hiring since July 2023



1 opportunity posted



About the job

    Key responsibilities:

1. Write reusable, testable, and efficient code
2. Design and implementation of low-latency, high-availability, and performant applications
3. Implement security and data protection
4. Integrate data storage solutions and database structure

Who can apply:

1. Experience working on Node.js with databases like  Mysql. 
2. Solid understanding of MVC and stateless APIs & building RESTful APIs
3. Should have experience and knowledge of scaling and security considerations
4. Experience in Socket
Skill(s) required

MySQL
Node.js
REST API


Earn certifications in these skills


Learn MySQL


Learn Node.JS


Learn Web Development


Learn Data Structures & Algorithms


Learn Git & Github


Learn Nodejs



Salary

Probation:

Duration: 

        Salary during probation:    
    
After probation:


Annual CTC: ₹ 3,00,000 - 6,00,000 /year
Annual CTC breakup:
1. Fixed component: 80%
2. Variable component: 10%
3. Other incentives: 10%

Perks

5 days a week
 Health Insurance

Number of openings

        1    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
721,2023-Jul-31,Staykr Room Services LLP,Node.js Developer,NodeJS,Gurgaon,https://internshala.com/job/detail/nodejs-developer-fresher-jobs-in-gurgaon-at-staykr-room-services-llp1688988456,No Info,"₹ 3,00,000 - 3,50,000                                

                                ₹ 3,00,000 - 3,50,000 /year",2 weeks ago,Job,Starts Immediately,"Node.js Developer 


                        Staykr Room Services LLP                    









Gurgaon 







                                    Start date
                                


Starts Immediately
                            




CTC (ANNUAL)



                                    ₹ 3,00,000 - 3,50,000                                

                                ₹ 3,00,000 - 3,50,000 /year                            






                                    Experience
                                

0-2 years
0-2 years experience






Apply By

9 Aug' 23







Posted 3 weeks ago




Job











423 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About Staykr Room Services LLP                

        Stakr is a hotel booking site in Gurugram. Stakr developed a site as a Saas product and anyone can register hotels.    

Activity on Internshala



Hiring since July 2023



1 opportunity posted



About the job

    Key responsibilities:

1. Server-side Development: Building efficient and scalable server-side applications using Node.js, which is known for its event-driven and non-blocking I/O model. This involves handling HTTP requests, implementing business logic, and integrating with databases and other services.
2. API Development: Designing and developing RESTful APIs or GraphQL endpoints to expose functionality and data to client applications. This includes defining routes, handling request/response objects, and ensuring proper authentication and authorization mechanisms are in place.
3. Database Integration: Integrating Node.js applications with databases like MongoDB, MySQL, or PostgreSQL. This involves designing database schemas, writing queries, and implementing data access layers (ORM or raw queries) to perform CRUD operations and manage data efficiently.
4. Front-end Collaboration: Collaborating with front-end developers to ensure smooth integration between the server-side and client-side components. This may involve providing necessary APIs, discussing data formats, and working together to deliver end-to-end features and functionality.
5. Testing and Debugging: Writing unit tests and integration tests to ensure the reliability and correctness of the codebase. Debugging and fixing issues in production or development environments, using debugging tools and techniques to diagnose and resolve problems.
6. Performance Optimization: Identifying and addressing performance bottlenecks in Node.js applications. This includes optimizing database queries, implementing caching mechanisms, using appropriate data structures, and adopting best practices to enhance the overall performance and scalability of the application.
7. Security and Authentication: Implementing security measures to protect the application and its data. This involves handling user authentication and authorization, validating input data, preventing common security vulnerabilities (such as SQL injection and cross-site scripting), and ensuring secure communication with external services.
8. Deployment and DevOps: Participating in deployment and DevOps processes to ensure smooth deployment and operation of the application. This may involve setting up build pipelines, configuring continuous integration/continuous deployment (CI/CD) systems, and monitoring application performance and availability.
Skill(s) required

Express.js
JavaScript
MongoDB
MySQL
Node.js
REST API


Earn certifications in these skills


Learn MySQL


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn Node.JS



Who can apply


                        1.  Those who are from or open to relocate to Gurgaon and neighboring cities                    

Salary

Probation:

Duration: 4 months

        Salary during probation: ₹15,000 - 20,000 /month   
    
After probation:


Annual CTC: ₹ 3,00,000 - 3,50,000 /year 

Perks

Informal dress code
 5 days a week
 Free snacks & beverages

Number of openings

        2    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
722,2023-Jul-31,MITS Solution,MEAN Stack Developer,NodeJS,"Amritsar, Gurgaon",https://internshala.com/job/detail/mean-stack-developer-fresher-jobs-in-amritsar-gurgaon-at-mits-solution1688183528,No Info,"₹ 6,00,000                                

                                ₹ 6,00,000 /year",3 weeks ago,Job,Starts Immediately,"MEAN Stack Developer 


                        MITS Solution                    










Amritsar, Gurgaon 







                                    Start date
                                


Starts Immediately
                            




CTC (ANNUAL)



                                    ₹ 6,00,000                                

                                ₹ 6,00,000 /year                            






                                    Experience
                                

0-5 years
0-5 years experience






Apply By

4 Aug' 23







Posted 3 weeks ago




Job











612 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About MITS Solution                

Website 


        MITS Solution is a software service and IT training company based in Bangalore, India. MITS Solution products are designed to optimize productivity, enhance the quality of service delivered to end customers and reduce enterprise IT costs for its customers. MITS Solution products help in lowering the TCO and increase the ROI for its customers.    

Activity on Internshala



Hiring since July 2023



1 opportunity posted



About the job

    Key responsibilities:

1. Work on developing Restful APIs using Node.js and its frameworks like (Express.js) and integrating with third-party APIs
2. Work on handling PostgreSQL and MySQL databases design/development

Who can apply:

1. Computer batch - IT field
2.     Minimum 2 years of continuous experience in JavaScript frameworks, specifically MEAN Stack or similar frameworks, with a strong focus on Node.js and backend development
3.     Must have experience in optimizing MongoDB workloads
4.     In-depth knowledge of TypeScript, JavaScript, MongoDB, Express.js, and Node.js is required for backend development
5.     Experience working in an Agile/Scrum development process
6.     Good team-handling skills with the ability to provide technical coaching and mentoring
7.     Familiarity with MVC frameworks and experience with cloud platforms such as AWS, GCP, or Azure
8.     Hands-on experience in microservice architecture and modular monolithic systems
Skill(s) required

Effective Communication
Express.js
JavaScript
MEAN/MERN Stack
MongoDB
Node.js
TypeScript


Earn certifications in these skills


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn Node.JS



Salary

Probation:

Duration: 

        Salary during probation:    
    
After probation:


Annual CTC: ₹ 6,00,000 /year 

Number of openings

        8    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
723,2023-Jul-31,FinLock Technologies Private Limited,Full Stack Developer (MERN),NodeJS,"Delhi, Noida",https://internshala.com/job/detail/full-stack-developer-mern-fresher-jobs-in-delhi-noida-at-finlock-technologies-private-limited1688192613,No Info,"₹ 3,00,000 - 4,00,000                                

                                ₹ 3,00,000 - 4,00,000 /year",3 weeks ago,Job,Starts Immediately,"Full Stack Developer (MERN) 


                        FinLock Technologies Private Limited                    










Delhi, Noida 







                                    Start date
                                


Starts Immediately
                            




CTC (ANNUAL)



                                    ₹ 3,00,000 - 4,00,000                                

                                ₹ 3,00,000 - 4,00,000 /year                            






                                    Experience
                                

0-2 years
0-2 years experience






Apply By

4 Aug' 23







Posted 3 weeks ago




Job











717 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About FinLock Technologies Private Limited                

Website 


        Finlock is a Delhi-based cybersecurity startup that is on a mission to protect people from online fraud. The startup is seed-funded and incubated at IIM Calcutta Innovation Park. We develop AI-based intelligent solutions for online fraud detection. We have products in both the B2C and B2B markets. It was started in 2021 by two college friends (IITian and MBA from Georgetown University) after 14 years of corporate experience. Both founders were themselves victims of online fraud and this inspired them to develop solutions to prevent others from going through similar trauma.


Activity on Internshala



Hiring since August 2021



25 opportunities posted



About the job

    Key responsibilities:

1. Work on web applications & develop responsive web applications using Material UI in ReactJS
2. Create REST APIs in Node.js
3. Work on JWT tokens, cookies, and session management
Skill(s) required

MongoDB
Node.js
ReactJS


Earn certifications in these skills


Learn Node.JS


Learn ReactJS


Learn Web Development


Learn Data Structures & Algorithms


Learn Full Stack Development


Learn Deep Learning


Learn SQL for Data Analytics


Learn Git & Github


Learn Nodejs



Who can apply


                        1. Must have done some internships                    

                        2. Strong in ReactJS                    

                        3. Strong in Material UI                    

                        4. Hands-on with JWT, cookies, and session management                    

Salary

Probation:

Duration: 1 month

        Salary during probation: ₹15,000 /month   
    
After probation:


Annual CTC: ₹ 3,00,000 - 4,00,000 /year 

Perks

5 days a week

Number of openings

        1    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
724,2023-Jul-31,IodParts Technologies,Backend Developer,NodeJS,Work from home,https://internshala.com/job/detail/remote-backend-developer-fresher-jobs-at-iodparts-technologies1688360498,Actively hiring,"₹ 3,00,000                                

                                ₹ 3,00,000 /year",3 weeks ago,Job,Starts Immediately,"Actively hiring




Backend Developer 


                        IodParts Technologies                    










Work from home








                                    Start date
                                


Starts Immediately
                            




CTC (ANNUAL)



                                    ₹ 3,00,000                                

                                ₹ 3,00,000 /year                            






                                    Experience
                                

0-2 years
0-2 years experience






Apply By

2 Aug' 23







Posted 3 weeks ago




Job











1000+ applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About IodParts Technologies                

Website 


        iodParts is an e-commerce distributor for the electronics components industry. It is a Pune-based startup with the aim to build an efficient platform for the procurement of electronic components for OEMs and contract manufacturers worldwide.    

Activity on Internshala



Hiring since January 2016



25 opportunities posted



5 candidates hired



About the job

    Key responsibilities:

1. Learn and build Node.js applications with MongoDB
2. Learn and integrate AWS services
3. Learn and integrate Google APIs
4. Learn and consume APIs (currency, messaging, emails, etc.) and data sources (web sources, spreadsheets, emails)
5. Learn & use Vue.js, ElasticSearch, Redis, Git, ES6, MySQL, and Laravel as supporting technologies
Skill(s) required

JavaScript
Node.js
REST API


Earn certifications in these skills


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn Node.JS



Who can apply


                        1. Good programming skills are a must                    

                        2. Good communication skills                    

                        3. Ability to learn new technologies                    

Salary

Probation:

Duration: 3 months

        Salary during probation: ₹17,000 /month   
    
After probation:


Annual CTC: ₹ 3,00,000 /year 

Perks

5 days a week
 Health Insurance

Number of openings

        2    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
725,2023-Jul-31,Siddi Vinayaka Creative Labs,Node.js Development,NodeJS,No Info,https://internshala.com/internship/detail/nodejs-development-internship-in-hyderabad-at-siddi-vinayaka-creative-labs1690528265,Actively hiring,No Info,3 days ago,Internship with job offer,Starts immediatelyImmediately,"Actively hiring




Node.js Development 



                            Siddi Vinayaka Creative Labs                        











Hyderabad 







                                    Start Date                                


Starts immediatelyImmediately 




Duration


                            3 Months                        







                                Stipend                            


₹ 12,000-15,000 /month 




APPLY BY

11 Aug' 23







Posted 4 days ago




Internship with job offer











194 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About Siddi Vinayaka Creative Labs                

        SSV Creative Labs is a cutting-edge news app company dedicated to providing users with quick and convenient access to the latest news and updates.    

Activity on Internshala



Hiring since August 2020



17 opportunities posted



About the internship

    Selected intern's day-to-day responsibilities include:

1. Collaborate with the development team to design, develop, and implement scalable and efficient Node.js applications
2. Assist in writing well-structured and reusable code following best practices
3. Participate in code reviews and provide constructive feedback to improve code quality
4. Troubleshoot and debug issues in Node.js applications and propose solutions
5. Integrate data storage solutions like MongoDB into Node.js applications
6. Work on RESTful APIs for seamless communication between front-end and back-end systems
7. Assist in implementing security and data protection measures to ensure the safety of sensitive information
8. Optimize application performance by conducting performance analysis and implementing necessary optimizations
9. Collaborate with cross-functional teams to deliver high-quality software products
Skill(s) required

Amazon Web Services (AWS)
Express.js
JavaScript
MongoDB
Node.js
ReactJS
REST API


Earn certifications in these skills


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn Node.JS


Learn ReactJS



Who can apply

Only those candidates can apply who:

                        1. are available for full time (in-office) internship                    

                        2. can start the internship between 28th Jul'23 and 1st Sep'23                    

                        3. are available for duration of 3 months                    

                        4. have relevant skills and interests                    


Other requirements


1. Enrolled in or recently completed a degree in computer science, software engineering, or a related field
2. Strong knowledge of Node.js is preferred
3. Familiarity with React.js, JavaScript, and Express.js framework
4. Basic understanding of asynchronous programming and event-driven architecture
5. Knowledge of MongoDB is preferred
6. Understanding of RESTful APIs and HTTP protocols
7. Strong problem-solving and analytical skills
8. Good communication and teamwork abilities
9. Previous projects or internship experience related to Node.js development is a plus

Perks

Certificate
 Letter of recommendation
 Informal dress code
 5 days a week
 Job offer

Number of openings

        2    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
726,2023-Jul-31,OyeLabs,Node.js Development,NodeJS,No Info,https://internshala.com/internship/detail/nodejs-development-work-from-home-job-internship-at-oyelabs1690433142,Actively hiring,No Info,4 days ago,Internship with job offer,Starts immediatelyImmediately,"Actively hiring




Node.js Development 



                            OyeLabs                        











Work From Home 







                                    Start Date                                


Starts immediatelyImmediately 




Duration


                            6 Months                        







                                Stipend                            


₹ 5,000-10,000 /month 




APPLY BY

10 Aug' 23







Posted 5 days ago




Internship with job offer











757 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About OyeLabs                

Website 


        We consider ourselves a growth engine for startups and enterprises. We work in blockchain, IoT, machine learning/artificial intelligence, mobile apps, and web apps.     

Activity on Internshala



Hiring since December 2019



549 opportunities posted



59 candidates hired



About the work from home job/internship

    Selected intern's day-to-day responsibilities include:

1. Work as part of a team whilst developing applications and services using agile development methods
2. Contribute to the team and organizational improvements in process and infrastructure
3. Build customer-facing UI and back-end services for payment processing administration and management
4. Code, test, and operate Node.js-based services
5. Utilize tools and ingenuity to identify and fix defects before they become a problem
Skill(s) required

Express.js
HTML
JavaScript
MongoDB
MySQL
Node.js
SQL


Earn certifications in these skills


Learn MySQL


Learn HTML


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn SQL


Learn Node.JS



Who can apply

Only those candidates can apply who:

                        1. are available for the work from home job/internship                    

                        2. can start the work from home job/internship between 27th Jul'23 and 31st Aug'23                    

                        3. are available for duration of 6 months                    

                        4. have relevant skills and interests                    
* Women wanting to start/restart their career can also apply.

Perks

Certificate
 Letter of recommendation
 Job offer

Number of openings

        1    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
727,2023-Jul-31,Indhan.Online,Node.js Development,NodeJS,No Info,https://internshala.com/internship/detail/nodejs-development-internship-in-bangalore-at-indhanonline1689580866,No Info,No Info,2 weeks ago,Internship with job offer,Starts immediatelyImmediately,"Node.js Development 



                            Indhan.Online                        










Bangalore 







                                    Start Date                                


Starts immediatelyImmediately 




Duration


                            6 Months                        







                                Stipend                            


₹ 10,000 /month 




APPLY BY

31 Jul' 23







Posted 2 weeks ago




Internship with job offer











275 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About Indhan.Online                

Website 


        Smart petrol pump; energy tech startup. We are solving the problem of energy distribution in India.     

Activity on Internshala



Hiring since May 2023



12 opportunities posted



1 candidate hired



About the internship

    Selected intern's day-to-day responsibilities include: 

1. Work on Node.js with Express for backend development
2. Work on MySQL for database
3. Work on CI/CD for deployment
Skill(s) required

Amazon Web Server (AWS)
CI/CD
JavaScript
MySQL
Node.js
React Native


Earn certifications in these skills


Learn MySQL


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn Node.JS



Who can apply

Only those candidates can apply who:

                        1. are available for full time (in-office) internship                    

                        2. can start the internship between 12th Jul'23 and 16th Aug'23                    

                        3. are available for duration of 6 months                    

                        4.  are from or open to relocate to Bangalore                    

                        5. have relevant skills and interests                    


Perks

Job offer

Additional Information

Job offer: On successful conversion to a permanent employee, the candidate can expect a salary of Rs. 300000 to 500000 /year

Number of openings

        4    



                    Closed for applications
                






Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
728,2023-Jul-31,Shvaas Sustainable Solutions Private Limited,Node.js Development,NodeJS,No Info,https://internshala.com/internship/detail/nodejs-development-internship-in-jaipur-at-shvaas-sustainable-solutions-private-limited1688814920,No Info,No Info,3 weeks ago,Internship with job offer,Starts immediatelyImmediately,"Node.js Development 



                            Shvaas Sustainable Solutions Private Limited                        











Jaipur 







                                    Start Date                                


Starts immediatelyImmediately 




Duration


                            3 Months                        







                                Stipend                            


₹ 8,000-10,000 /month 




APPLY BY

31 Jul' 23







Posted 3 weeks ago




Internship with job offer











332 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About Shvaas Sustainable Solutions Private Limited                

        The company is working in agritech & cleantech sector. Currently, the company is focusing on organic agriculture.    

Activity on Internshala



Hiring since May 2022



29 opportunities posted



3 candidates hired



About the internship

    Selected intern's day-to-day responsibilities include:

1. Develop scalable and efficient back-end using Node.js
2. Implement and maintain APIs for seamless data integration
3. Collaborate with front-end developers to ensure smooth application functionality
4. Optimize application performance and troubleshoot issues to deliver high-quality solutions
5. Write modular and reusable code

Skills & Requirements:

1. Strong knowledge of Node.js and its frameworks such as Express.js etc.
2. Familiarity with web development technologies such as HTML, CSS, and JavaScript
3. Experience working with databases such as MongoDB, MySQL, or Redis
4. Understanding of server-side programming concepts and RESTful APIs
5. Experience with version control systems such as Git
6. Good problem-solving skills and attention to detail
7. Excellent communication skills and ability to work in a team environment
8. Currently pursuing or recently completed a degree in computer science, software engineering, or a related field
9. Knowledge of application deployment on AWS
Skill(s) required

Express.js
JavaScript
Model View Controller(MVC)
MongoDB
MySQL
Node.js
REST API


Earn certifications in these skills


Learn MySQL


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn Node.JS



Who can apply

Only those candidates can apply who:

                        1. are available for full time (in-office) internship                    

                        2. can start the internship between 8th Jul'23 and 12th Aug'23                    

                        3. are available for duration of 3 months                    

                        4. have relevant skills and interests                    


Perks

Certificate
 Informal dress code
 Job offer

Number of openings

        2    



                    Closed for applications
                






Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
729,2023-Jul-31,BharatGo,Node.js Development,NodeJS,No Info,https://internshala.com/internship/detail/nodejs-development-internship-in-pune-at-bharatgo1688790784,Actively hiring,No Info,3 weeks ago,Internship with job offer,Starts immediatelyImmediately,"Actively hiring




Node.js Development 



                            BharatGo                        











Pune 







                                    Start Date                                


Starts immediatelyImmediately 




Duration


                            3 Months                        







                                Stipend                            


₹ 10,000 /month 




APPLY BY

12 Aug' 23







Posted 3 weeks ago




Internship with job offer











344 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About BharatGo                

Website 


        BharatGo (www.bharatgo.com) is a tech-enabled social innovation startup dedicated to empowering artisans, women's self-help groups, and small businesses in tier 2/3 cities in India. Our mission is to promote local entrepreneurship, reduce economic inequality, and create a more equitable society. By providing an easy-to-use online store creation platform, we are fostering digital inclusion and bridging the urban-rural divide in the e-commerce landscape. As a fast-growing company, we are committed to driving a positive impact in the Bharat market and revolutionizing the way small businesses thrive in the digital age.    

Activity on Internshala



Hiring since June 2023



6 opportunities posted



3 candidates hired



About the internship

    BharatGo is looking for an experienced Node.js intern to join our rapidly growing team. We are looking for someone who has a passion for Node.js and can work alongside our back-end development team to create dynamic solutions. In this role, you will be responsible for developing and implementing API using NodeJs, Express. You will also be responsible for profiling, improving back-end performance, and documenting our backend codebase.

Selected intern's day-to-day responsibilities include:

1. Develop high-performance Node.js applications leveraging the Express.js framework
2. Maintain existing Node.js applications to ensure maximum uptime
3. Write and debug complex JavaScript code
4. Analyze and optimize database queries in PostgreSQL and MySQL
5. Integrate with AWS services to create a secure and stable backend
6. Collaborate with the development team to ensure adherence to coding standards
7. Monitor and test application performance for potential issues
8. Stay up to date on the latest Node.js and JavaScript trends

Skills & Requirements:

1. Should be comfortable working with version control systems such as Git, GitHub, and GitLab
Skill(s) required

Amazon Web Server (AWS)
Express.js
GitHub
Gitlab
JavaScript
MySQL
Node.js
PostgreSQL


Earn certifications in these skills


Learn MySQL


Learn Node.JS using Javascript


Learn Software Testing using Javascript


Learn Node.JS


Learn PostgreSQL


Learn Git



Who can apply

Only those candidates can apply who:

                        1. are available for full time (in-office) internship                    

                        2. can start the internship between 7th Jul'23 and 12th Aug'23                    

                        3. are available for duration of 3 months                    

                        4.  are from or open to relocate to Pune and neighboring cities                    

                        5. have relevant skills and interests                    


Perks

Certificate
 Letter of recommendation
 Informal dress code
 Job offer

Additional Information

Job offer: On successful conversion to a permanent employee, the candidate can expect a salary of Rs. 300000 to 600000 /year

Number of openings

        3    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
730,2023-Jul-31,Omikron Technologies Private Limited,React Native Developer,Javascript,Work from home,https://internshala.com/job/detail/remote-react-native-developer-fresher-jobs-at-omikron-technologies-private-limited1690792668,Actively hiring,"₹ 3,00,000                                

                                ₹ 3,00,000 /year",Just now,Job,Starts Immediately,"Actively hiring




React Native Developer 


                        Omikron Technologies Private Limited                    









Work from home








                                    Start date
                                


Starts Immediately
                            




CTC (ANNUAL)



                                    ₹ 3,00,000                                

                                ₹ 3,00,000 /year                            






                                    Experience
                                

0-2 years
0-2 years experience






Apply By

30 Aug' 23







Posted 1 day ago




Job











344 applicants




 



Share on WhatsApp
                                



Share on LinkedIn
                                



Share on Facebook
                                



Share on Twitter
                                



Copy link
                                








                    About Omikron Technologies Private Limited                

        Omikron Technologies Private Limited is a software company based in Bangalore and Kolkata, India. We specialize in developing and deploying business applications for various industry verticals. Established in 2010, we provide various software-related services like research, consulting, custom application development, software implementation, etc. Our services and solutions span across industries like financial services, retail sector, service sector, education, etc. We develop various kinds of custom software (business solutions) for various industry verticals like the finance sector, service sector, retail sector, and manufacturing sector. 

We aim at providing powerful solutions to various challenging scenarios to the customer, hence enabling them to leverage their business management scope. We have clients across the globe in countries like the US, UK, Spain, Italy, India, and Australia.    

Activity on Internshala



Hiring since November 2018



226 opportunities posted



123 candidates hired



About the job

    Key responsibilities: 

1. Develop apps using React Native
2. Work on coding components, screens, and setting up state management (knowledge of Redux is a plus)
3. Manage deployment and testing
4. Work on pushing to Git
Skill(s) required

React Native
Redux


Earn certifications in these skills


Learn Web Development


Learn Android App Development


Learn Git & Github



Salary

Probation:

Duration: 1 month

        Salary during probation: ₹15,000 /month   
    
After probation:


Annual CTC: ₹ 3,00,000 /year 

Number of openings

        2    




                        Apply now
                    







Additional Questions

×




Close









Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login













Sign up to continue









                    Sign up/ Login with Google
                





OR









Email



Password





First Name





Last Name





                By signing up, you agree to our Terms and Conditions.
            
Sign up

Already registered?
                            Login"
